ethnicity,sex,age,label,url,photoId,x_pca,y_pca,z_pca
bipoc,female,adult,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8FZs4DGyzYKeKQ6, Q50.1,0.4796421683635252,0.34346910094122135,-0.1115315248339211
bipoc,female,child,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_06dsRWFrfc92PVI, Q51.1,0.09510522280185353,-0.3893569752434424,-0.6097128723830167
bipoc,male,adult,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0JI5joczfCXyM4K, Q52.1,0.03156233941351999,-0.2876519228849589,-0.6151723738021008
bipoc,male,child,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_39MTmWdmGCliDga, Q53.1,0.7440218012527176,-0.13184882317265206,-0.11832469919381143
white,female,adult,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1X6032Sa3Q1kaKa, Q54.1,-0.14358981046999403,-0.18858570555529655,-0.3698466525441327
white,female,child,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ah0qjH5kqDuQUhE, Q55.1,0.17654579351595467,-0.26001670445008995,-0.6840339675532338
white,male,adult,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9yvGSAqzpAmAcT4, Q56.1,0.06150280507710445,-0.4172293897271497,-0.6598658498657918
white,male,child,sorpresa,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dmTME6d2MAg1Tb8, Q57.1,-0.10913614093697575,0.810768645923041,-0.8082468700338844
bipoc,female,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6x0zlBArY56cHem, Q58.1,0.3150320877370534,-0.02897347306499299,0.09373108550727136
bipoc,female,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9BqHT20xS13gotg, Q59.1,-0.36613340563404917,0.4939084854755925,-0.40403228210068265
bipoc,male,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8feaAnE3DavOGFg, Q60.1,0.06172328865033714,0.04655148652070897,-0.02603499041431616
bipoc,male,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0v92GxoJl7KL9HM, Q61.1,0.5977109322508214,0.1886947237746307,0.12404831237927057
white,female,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_88R1RMz4mseoRkW, Q62.1,-0.5760821783021548,-0.21618596344053298,0.44774970170213213
white,female,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8jkP8HhjPXmgNPE, Q63.1,-0.39884278848089383,-0.18994341464386094,0.27193418776260875
white,male,adult,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_81e4y8XbeDW4Ew6, Q64.1,-0.35177716922662233,-0.07715776061739017,-0.19012052479785935
white,male,child,incertidumbre,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6lfDwHho7YysGIS, Q65.1,-0.36578034830657974,0.10839662784424504,-0.2673220589109132
,,,attention,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bHKuEbEutfv7zuu, Q66.1,0.1013501004959669,-0.23540640666457316,-0.13264812203688706
bipoc,female,adult,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6J5KVNyTENDNC4K, Q67.1,-0.5652101140113972,-0.34424355684558866,0.706647626413201
bipoc,female,child,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ehdQVRQn8kI6rNI, Q68.1,-0.6271521572441079,-0.06692554909012678,0.456727847353632
bipoc,male,adult,enfado,https://uwmadison.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4OulgTPxBAgu0Qu, Q69.1,-0.6630921123747526,0.4544516093821563,0.345279161485063
